ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,Column3,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,OrderDate,DueDate,ShipDate,Customerfullname,UnitPrice2,Product Subcategory,Product Name,Date,   Year,   Monthno,  Monthfullname,   Quarter,  Year-Month,  Weekdayno,weekdaysname,Financial Month,Financial Quarter,Sale Amount,Production cost ,Profit,Gender,Org Product Name,Territory Region,Territory Country
487,20140128,20140209,20140204,26832,1,100,8,8,SO75115,3,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,41667,41679,41674,Kate Xie,54.99,Hydration Packs,Hydration Pack - 70 oz.,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,54.99,20.5663,34.4237,F,Accessories,Germany,Germany
530,20140128,20140209,20140204,16402,1,100,10,10,SO75116,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41667,41679,41674,Alexander Martin,4.99,Tires and Tubes,Touring Tire Tube,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,4.99,1.8663,3.1237,M,Accessories,United Kingdom,United Kingdom
530,20140128,20140209,20140204,18178,1,100,10,10,SO75117,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41667,41679,41674,Tracy Goel,4.99,Tires and Tubes,Touring Tire Tube,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,4.99,1.8663,3.1237,F,Accessories,United Kingdom,United Kingdom
467,20140128,20140209,20140204,18178,1,100,10,10,SO75117,2,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,41667,41679,41674,Tracy Goel,24.49,Gloves,"Half-Finger Gloves, L",01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,24.49,9.1593,15.3307,F,Clothing,United Kingdom,United Kingdom
530,20140128,20140209,20140204,13671,1,100,8,8,SO75118,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41667,41679,41674,Frank Ramos,4.99,Tires and Tubes,Touring Tire Tube,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,4.99,1.8663,3.1237,M,Accessories,Germany,Germany
480,20140128,20140209,20140204,13671,1,100,8,8,SO75118,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,41667,41679,41674,Frank Ramos,2.29,Tires and Tubes,Patch Kit/8 Patches,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,2.29,0.8565,1.4335,M,Accessories,Germany,Germany
484,20140128,20140209,20140204,13671,1,100,8,8,SO75118,3,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,41667,41679,41674,Frank Ramos,7.95,Cleaners,Bike Wash - Dissolver,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,7.95,2.9733,4.9767,M,Accessories,Germany,Germany
483,20140128,20140209,20140204,13671,1,100,8,8,SO75118,4,1,1,120,120,0,0,44.88,44.88,120,9.6,3,41667,41679,41674,Frank Ramos,120,Bike Racks,Hitch Rack - 4-Bike,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,120,44.88,75.12,M,Accessories,Germany,Germany
528,20140128,20140209,20140204,11981,1,100,1,1,SO75119,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41667,41679,41674,Alexandria Howard,4.99,Tires and Tubes,Mountain Tire Tube,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,4.99,1.8663,3.1237,F,Accessories,Northwest,United States
537,20140128,20140209,20140204,11981,1,100,1,1,SO75119,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,41667,41679,41674,Alexandria Howard,35,Tires and Tubes,HL Mountain Tire,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,35,13.09,21.91,F,Accessories,Northwest,United States
480,20140128,20140209,20140204,11981,1,100,1,1,SO75119,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,41667,41679,41674,Alexandria Howard,2.29,Tires and Tubes,Patch Kit/8 Patches,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,2.29,0.8565,1.4335,F,Accessories,Northwest,United States
485,20140128,20140209,20140204,18749,1,100,6,6,SO75120,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,41667,41679,41674,Olivia Stewart,21.98,Fenders,Fender Set - Mountain,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,21.98,8.2205,13.7595,F,Accessories,Canada,Canada
491,20140128,20140209,20140204,18749,1,100,6,6,SO75120,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,41667,41679,41674,Olivia Stewart,53.99,Jerseys,"Short-Sleeve Classic Jersey, XL",01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,53.99,41.5723,12.4177,F,Clothing,Canada,Canada
225,20140128,20140209,20140204,18749,1,100,6,6,SO75120,3,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,41667,41679,41674,Olivia Stewart,8.99,Caps,AWC Logo Cap,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,8.99,6.9223,2.0677,F,Clothing,Canada,Canada
528,20140128,20140209,20140204,15251,1,100,6,6,SO75121,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41667,41679,41674,Noah Hall,4.99,Tires and Tubes,Mountain Tire Tube,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,4.99,1.8663,3.1237,M,Accessories,Canada,Canada
537,20140128,20140209,20140204,15251,1,100,6,6,SO75121,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,41667,41679,41674,Noah Hall,35,Tires and Tubes,HL Mountain Tire,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,35,13.09,21.91,M,Accessories,Canada,Canada
214,20140128,20140209,20140204,15251,1,100,6,6,SO75121,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41667,41679,41674,Noah Hall,34.99,Helmets,"Sport-100 Helmet, Red",01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,34.99,13.0863,21.9037,M,Accessories,Canada,Canada
485,20140128,20140209,20140204,15868,1,100,6,6,SO75122,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,41667,41679,41674,Caleb Lal,21.98,Fenders,Fender Set - Mountain,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,21.98,8.2205,13.7595,M,Accessories,Canada,Canada
225,20140128,20140209,20140204,15868,1,100,6,6,SO75122,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,41667,41679,41674,Caleb Lal,8.99,Caps,AWC Logo Cap,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,8.99,6.9223,2.0677,M,Clothing,Canada,Canada
485,20140128,20140209,20140204,18759,1,100,6,6,SO75123,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,41667,41679,41674,Devin Phillips,21.98,Fenders,Fender Set - Mountain,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,21.98,8.2205,13.7595,M,Accessories,Canada,Canada
486,20140128,20140209,20140204,18759,1,100,6,6,SO75123,2,1,1,159,159,0,0,59.466,59.466,159,12.72,3.975,41667,41679,41674,Devin Phillips,159,Bike Stands,All-Purpose Bike Stand,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,159,59.466,99.534,M,Accessories,Canada,Canada
225,20140128,20140209,20140204,18759,1,100,6,6,SO75123,3,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,41667,41679,41674,Devin Phillips,8.99,Caps,AWC Logo Cap,01/28/2014,2014,1,January,Q1,2014-Jan,2,Tuesday,10,Q4,8.99,6.9223,2.0677,M,Clothing,Canada,Canada
539,20140127,20140208,20140203,17283,1,100,9,9,SO75061,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,41666,41678,41673,Henry Madan,24.99,Tires and Tubes,ML Road Tire,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,24.99,9.3463,15.6437,M,Accessories,Australia,Australia
529,20140127,20140208,20140203,17283,1,100,9,9,SO75061,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,41666,41678,41673,Henry Madan,3.99,Tires and Tubes,Road Tire Tube,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,3.99,1.4923,2.4977,M,Accessories,Australia,Australia
222,20140127,20140208,20140203,17283,1,100,9,9,SO75061,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41666,41678,41673,Henry Madan,34.99,Helmets,"Sport-100 Helmet, Blue",01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,34.99,13.0863,21.9037,M,Accessories,Australia,Australia
467,20140127,20140208,20140203,17283,1,100,9,9,SO75061,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,41666,41678,41673,Henry Madan,24.49,Gloves,"Half-Finger Gloves, L",01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,24.49,9.1593,15.3307,M,Clothing,Australia,Australia
538,20140127,20140208,20140203,24374,1,100,9,9,SO75062,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,41666,41678,41673,Eugene Ma,21.49,Tires and Tubes,LL Road Tire,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,21.49,8.0373,13.4527,M,Accessories,Australia,Australia
538,20140127,20140208,20140203,18732,1,100,9,9,SO75063,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,41666,41678,41673,Zachary Jai,21.49,Tires and Tubes,LL Road Tire,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,21.49,8.0373,13.4527,M,Accessories,Australia,Australia
529,20140127,20140208,20140203,18732,1,100,9,9,SO75063,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,41666,41678,41673,Zachary Jai,3.99,Tires and Tubes,Road Tire Tube,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,3.99,1.4923,2.4977,M,Accessories,Australia,Australia
217,20140127,20140208,20140203,18732,1,100,9,9,SO75063,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41666,41678,41673,Zachary Jai,34.99,Helmets,"Sport-100 Helmet, Black",01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,34.99,13.0863,21.9037,M,Accessories,Australia,Australia
489,20140127,20140208,20140203,18732,1,100,9,9,SO75063,4,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,41666,41678,41673,Zachary Jai,53.99,Jerseys,"Short-Sleeve Classic Jersey, M",01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,53.99,41.5723,12.4177,M,Clothing,Australia,Australia
529,20140127,20140208,20140203,12351,1,100,9,9,SO75064,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,41666,41678,41673,Cara Zhang,3.99,Tires and Tubes,Road Tire Tube,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,3.99,1.4923,2.4977,F,Accessories,Australia,Australia
482,20140127,20140208,20140203,12351,1,100,9,9,SO75064,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,41666,41678,41673,Cara Zhang,8.99,Socks,"Racing Socks, L",01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,8.99,3.3623,5.6277,F,Clothing,Australia,Australia
487,20140127,20140208,20140203,12351,1,100,9,9,SO75064,3,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,41666,41678,41673,Cara Zhang,54.99,Hydration Packs,Hydration Pack - 70 oz.,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,54.99,20.5663,34.4237,F,Accessories,Australia,Australia
540,20140127,20140208,20140203,16640,1,100,9,9,SO75065,1,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,41666,41678,41673,Colin Lal,32.6,Tires and Tubes,HL Road Tire,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,32.6,12.1924,20.4076,M,Accessories,Australia,Australia
529,20140127,20140208,20140203,29216,1,100,1,1,SO75066,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,41666,41678,41673,Antonio Wood,3.99,Tires and Tubes,Road Tire Tube,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,3.99,1.4923,2.4977,M,Accessories,Northwest,United States
539,20140127,20140208,20140203,29216,1,100,1,1,SO75066,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,41666,41678,41673,Antonio Wood,24.99,Tires and Tubes,ML Road Tire,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,24.99,9.3463,15.6437,M,Accessories,Northwest,United States
471,20140127,20140208,20140203,29216,1,100,1,1,SO75066,3,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,41666,41678,41673,Antonio Wood,63.5,Vests,"Classic Vest, S",01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,63.5,23.749,39.751,M,Clothing,Northwest,United States
538,20140127,20140208,20140203,27392,1,100,4,4,SO75067,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,41666,41678,41673,Felicia Romero,21.49,Tires and Tubes,LL Road Tire,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,21.49,8.0373,13.4527,F,Accessories,Southwest,United States
480,20140127,20140208,20140203,27392,1,100,4,4,SO75067,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,41666,41678,41673,Felicia Romero,2.29,Tires and Tubes,Patch Kit/8 Patches,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,2.29,0.8565,1.4335,F,Accessories,Southwest,United States
529,20140127,20140208,20140203,27640,1,100,4,4,SO75068,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,41666,41678,41673,Lauren Thomas,3.99,Tires and Tubes,Road Tire Tube,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,3.99,1.4923,2.4977,F,Accessories,Southwest,United States
538,20140127,20140208,20140203,27640,1,100,4,4,SO75068,2,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,41666,41678,41673,Lauren Thomas,21.49,Tires and Tubes,LL Road Tire,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,21.49,8.0373,13.4527,F,Accessories,Southwest,United States
222,20140127,20140208,20140203,27640,1,100,4,4,SO75068,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41666,41678,41673,Lauren Thomas,34.99,Helmets,"Sport-100 Helmet, Blue",01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,34.99,13.0863,21.9037,F,Accessories,Southwest,United States
530,20140127,20140208,20140203,11502,1,100,6,6,SO75069,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41666,41678,41673,Jared Peterson,4.99,Tires and Tubes,Touring Tire Tube,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,4.99,1.8663,3.1237,M,Accessories,Canada,Canada
217,20140127,20140208,20140203,11502,1,100,6,6,SO75069,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41666,41678,41673,Jared Peterson,34.99,Helmets,"Sport-100 Helmet, Black",01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,34.99,13.0863,21.9037,M,Accessories,Canada,Canada
231,20140127,20140208,20140203,11502,1,100,6,6,SO75069,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,41666,41678,41673,Jared Peterson,49.99,Jerseys,"Long-Sleeve Logo Jersey, M",01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,49.99,38.4923,11.4977,M,Clothing,Canada,Canada
225,20140127,20140208,20140203,11502,1,100,6,6,SO75069,4,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,41666,41678,41673,Jared Peterson,8.99,Caps,AWC Logo Cap,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,8.99,6.9223,2.0677,M,Clothing,Canada,Canada
535,20140127,20140208,20140203,11176,1,100,6,6,SO75070,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,41666,41678,41673,Mason Roberts,24.99,Tires and Tubes,LL Mountain Tire,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,24.99,9.3463,15.6437,M,Accessories,Canada,Canada
528,20140127,20140208,20140203,25858,1,100,1,1,SO75071,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41666,41678,41673,Mariah Gonzales,4.99,Tires and Tubes,Mountain Tire Tube,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,4.99,1.8663,3.1237,F,Accessories,Northwest,United States
535,20140127,20140208,20140203,25858,1,100,1,1,SO75071,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,41666,41678,41673,Mariah Gonzales,24.99,Tires and Tubes,LL Mountain Tire,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,24.99,9.3463,15.6437,F,Accessories,Northwest,United States
480,20140127,20140208,20140203,25858,1,100,1,1,SO75071,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,41666,41678,41673,Mariah Gonzales,2.29,Tires and Tubes,Patch Kit/8 Patches,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,2.29,0.8565,1.4335,F,Accessories,Northwest,United States
529,20140127,20140208,20140203,24775,1,100,4,4,SO75072,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,41666,41678,41673,Alexandra Alexander,3.99,Tires and Tubes,Road Tire Tube,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,3.99,1.4923,2.4977,F,Accessories,Southwest,United States
540,20140127,20140208,20140203,24775,1,100,4,4,SO75072,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,41666,41678,41673,Alexandra Alexander,32.6,Tires and Tubes,HL Road Tire,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,32.6,12.1924,20.4076,F,Accessories,Southwest,United States
535,20140127,20140208,20140203,11875,1,100,6,6,SO75073,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,41666,41678,41673,Jonathan Brown,24.99,Tires and Tubes,LL Mountain Tire,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,24.99,9.3463,15.6437,M,Accessories,Canada,Canada
480,20140127,20140208,20140203,11875,1,100,6,6,SO75073,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,41666,41678,41673,Jonathan Brown,2.29,Tires and Tubes,Patch Kit/8 Patches,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,2.29,0.8565,1.4335,M,Accessories,Canada,Canada
529,20140127,20140208,20140203,24672,1,100,1,1,SO75074,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,41666,41678,41673,Jeremy Cook,3.99,Tires and Tubes,Road Tire Tube,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,3.99,1.4923,2.4977,M,Accessories,Northwest,United States
540,20140127,20140208,20140203,24672,1,100,1,1,SO75074,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,41666,41678,41673,Jeremy Cook,32.6,Tires and Tubes,HL Road Tire,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,32.6,12.1924,20.4076,M,Accessories,Northwest,United States
222,20140127,20140208,20140203,24672,1,100,1,1,SO75074,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41666,41678,41673,Jeremy Cook,34.99,Helmets,"Sport-100 Helmet, Blue",01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,34.99,13.0863,21.9037,M,Accessories,Northwest,United States
536,20140127,20140208,20140203,13175,1,100,6,6,SO75075,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,41666,41678,41673,Noah Smith,29.99,Tires and Tubes,ML Mountain Tire,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,29.99,11.2163,18.7737,M,Accessories,Canada,Canada
528,20140127,20140208,20140203,13175,1,100,6,6,SO75075,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41666,41678,41673,Noah Smith,4.99,Tires and Tubes,Mountain Tire Tube,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,4.99,1.8663,3.1237,M,Accessories,Canada,Canada
222,20140127,20140208,20140203,13175,1,100,6,6,SO75075,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41666,41678,41673,Noah Smith,34.99,Helmets,"Sport-100 Helmet, Blue",01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,34.99,13.0863,21.9037,M,Accessories,Canada,Canada
231,20140127,20140208,20140203,13175,1,100,6,6,SO75075,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,41666,41678,41673,Noah Smith,49.99,Jerseys,"Long-Sleeve Logo Jersey, M",01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,49.99,38.4923,11.4977,M,Clothing,Canada,Canada
478,20140127,20140208,20140203,23273,1,100,1,1,SO75076,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,41666,41678,41673,Benjamin Long,9.99,Bottles and Cages,Mountain Bottle Cage,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,9.99,3.7363,6.2537,M,Accessories,Northwest,United States
467,20140127,20140208,20140203,23273,1,100,1,1,SO75076,2,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,41666,41678,41673,Benjamin Long,24.49,Gloves,"Half-Finger Gloves, L",01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,24.49,9.1593,15.3307,M,Clothing,Northwest,United States
477,20140127,20140208,20140203,23273,1,100,1,1,SO75076,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41666,41678,41673,Benjamin Long,4.99,Bottles and Cages,Water Bottle - 30 oz.,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,4.99,1.8663,3.1237,M,Accessories,Northwest,United States
478,20140127,20140208,20140203,16370,1,100,6,6,SO75077,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,41666,41678,41673,Molly Gonzalez,9.99,Bottles and Cages,Mountain Bottle Cage,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,9.99,3.7363,6.2537,F,Accessories,Canada,Canada
477,20140127,20140208,20140203,16370,1,100,6,6,SO75077,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41666,41678,41673,Molly Gonzalez,4.99,Bottles and Cages,Water Bottle - 30 oz.,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,4.99,1.8663,3.1237,F,Accessories,Canada,Canada
487,20140127,20140208,20140203,16370,1,100,6,6,SO75077,3,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,41666,41678,41673,Molly Gonzalez,54.99,Hydration Packs,Hydration Pack - 70 oz.,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,54.99,20.5663,34.4237,F,Accessories,Canada,Canada
484,20140127,20140208,20140203,16370,1,100,6,6,SO75077,4,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,41666,41678,41673,Molly Gonzalez,7.95,Cleaners,Bike Wash - Dissolver,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,7.95,2.9733,4.9767,F,Accessories,Canada,Canada
478,20140127,20140208,20140203,22341,1,100,1,1,SO75078,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,41666,41678,41673,Tristan Washington,9.99,Bottles and Cages,Mountain Bottle Cage,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,9.99,3.7363,6.2537,M,Accessories,Northwest,United States
477,20140127,20140208,20140203,22341,1,100,1,1,SO75078,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41666,41678,41673,Tristan Washington,4.99,Bottles and Cages,Water Bottle - 30 oz.,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,4.99,1.8663,3.1237,M,Accessories,Northwest,United States
237,20140127,20140208,20140203,22341,1,100,1,1,SO75078,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,41666,41678,41673,Tristan Washington,49.99,Jerseys,"Long-Sleeve Logo Jersey, XL",01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,49.99,38.4923,11.4977,M,Clothing,Northwest,United States
225,20140127,20140208,20140203,22341,1,100,1,1,SO75078,4,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,41666,41678,41673,Tristan Washington,8.99,Caps,AWC Logo Cap,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,8.99,6.9223,2.0677,M,Clothing,Northwest,United States
477,20140127,20140208,20140203,12939,1,100,6,6,SO75079,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41666,41678,41673,Eduardo Parker,4.99,Bottles and Cages,Water Bottle - 30 oz.,01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,4.99,1.8663,3.1237,M,Accessories,Canada,Canada
472,20140127,20140208,20140203,12939,1,100,6,6,SO75079,2,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,41666,41678,41673,Eduardo Parker,63.5,Vests,"Classic Vest, M",01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,63.5,23.749,39.751,M,Clothing,Canada,Canada
472,20140127,20140208,20140203,18805,1,100,1,1,SO75080,1,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,41666,41678,41673,Tracy Simpson,63.5,Vests,"Classic Vest, M",01/27/2014,2014,1,January,Q1,2014-Jan,1,Monday,10,Q4,63.5,23.749,39.751,F,Clothing,Northwest,United States
